time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1989-02-10T11:15:24.680Z,2.305,126.76,44,7.1,mw,,,,1.3,us,usp0003rqq,2020-01-03T13:01:27.532Z,"Molucca Sea",earthquake,,,,,reviewed,us,hrv
1989-05-05T18:28:39.450Z,-8.281,-71.381,593.4,7.1,mw,,,,1,us,usp0003uxu,2016-11-10T00:33:32.869Z,"Acre, Brazil",earthquake,,,,,reviewed,us,hrv
1989-09-04T13:14:58.250Z,55.543,-156.835,11.4,7.1,mw,,,,1.2,us,usp0003z7h,2018-06-04T20:43:45.000Z,"south of Alaska",earthquake,,,,,reviewed,us,hrv
1989-12-07T13:38:44.850Z,-6.436,146.383,104.4,7.1,mw,,,,0.9,us,usp00042ug,2020-01-03T13:40:01.784Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,nc
2000-02-25T01:43:58.640Z,-19.528,173.818,33,7.1,mwc,,,,1.2,us,usp0009nxg,2017-11-07T16:17:30.218Z,"Vanuatu region",earthquake,,,,,reviewed,us,hrv
2001-01-09T16:49:28.000Z,-14.928,167.17,103,7.1,mwb,372,,,1.15,us,usp000a7cv,2020-01-04T00:32:58.178Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2001-02-24T07:23:48.730Z,1.271,126.249,35,7.1,mwc,426,,,1.05,us,usp000aa8b,2020-01-04T00:48:47.785Z,"Molucca Sea",earthquake,,,,,reviewed,us,hrv
2001-08-21T06:52:06.250Z,-36.813,-179.575,33,7.1,mwc,478,,,1.18,us,usp000amsn,2017-11-07T18:19:49.222Z,"east of the North Island of New Zealand",earthquake,,,,,reviewed,us,hrv
2001-12-12T14:02:35.040Z,-42.813,124.688,10,7.1,mwc,255,,,0.97,us,usp000aufx,2017-11-07T18:25:31.460Z,"south of Australia",earthquake,,,,,reviewed,us,hrv
2002-03-31T06:52:50.490Z,24.279,122.179,32.8,7.1,mwc,550,,,0.96,us,usp000b1e2,2020-01-04T01:33:21.327Z,"Taiwan region",earthquake,,3.4,,,reviewed,us,hrv
2002-04-26T16:06:07.000Z,13.088,144.619,85.7,7.1,mwc,257,,,1.04,us,usp000b37m,2017-11-07T18:30:58.300Z,"Guam region",earthquake,,3.3,,,reviewed,us,hrv
2003-03-17T16:36:17.310Z,51.272,177.978,33,7.1,mwb,607,30.3,,1.26,us,usp000bsvs,2017-11-07T18:46:52.517Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2003-06-20T06:19:38.910Z,-7.606,-71.722,558.1,7.1,mwc,672,22.5,,0.89,us,usp000c0ag,2018-09-28T19:56:05.712Z,"Amazonas, Brazil",earthquake,,,,,reviewed,us,hrv
2004-01-03T16:23:21.020Z,-22.253,169.683,22,7.1,mwc,597,39.8,,1.06,us,usp000cgz9,2017-11-08T17:57:08.180Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,hrv
2004-07-15T04:27:14.730Z,-17.656,-178.76,565.5,7.1,mwc,208,52.2,,0.93,us,usp000d06s,2020-01-04T03:14:18.741Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
2004-11-22T20:26:23.900Z,-46.676,164.721,10,7.1,mwc,585,14.7,,1.13,us,usp000d8ze,2017-11-08T18:11:27.612Z,"off the west coast of the South Island of New Zealand",earthquake,,,,,reviewed,us,hrv
2004-11-26T02:25:03.310Z,-3.609,135.404,10,7.1,mwc,439,28.8,,1.18,us,usp000d975,2020-01-04T03:30:05.644Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-03-02T10:42:12.230Z,-6.527,129.933,201.7,7.1,mwb,569,18.1,,1.16,us,usp000dhc1,2020-01-04T03:48:19.755Z,"Banda Sea",earthquake,,,,,reviewed,us,us
2008-04-12T00:30:12.600Z,-55.664,158.453,16,7.1,mwc,541,34.9,,0.99,us,usp000g3q9,2017-11-13T17:55:46.510Z,"Macquarie Island region",earthquake,,,,,reviewed,us,us
1990-03-05T16:38:12.570Z,-18.318,168.063,20.7,7.1,mw,,,,1.2,us,usp000467e,2020-01-03T13:54:07.701Z,"Vanuatu",earthquake,,,,,reviewed,us,nc
1990-05-24T20:00:08.190Z,5.358,31.848,16,7.1,mw,,,,1,us,usp00049qe,2020-01-03T14:12:04.620Z,"Sudan",earthquake,,,,,reviewed,us,hrv
1990-05-24T20:09:23.240Z,-7.363,120.363,588.9,7.1,mw,,,,0.9,us,usp00049qg,2020-01-03T14:12:34.871Z,"Flores Sea",earthquake,,,,,reviewed,us,hrv
1990-06-14T07:40:56.210Z,11.76,121.899,18.1,7.1,mw,,,,1.2,us,usp0004ag6,2020-01-03T14:19:42.180Z,"Panay, Philippines",earthquake,,,,,reviewed,us,hrv
1990-08-12T21:25:21.950Z,-19.435,169.132,140.4,7.1,mw,,,,1.1,us,usp0004dad,2020-01-03T14:31:43.154Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1990-11-06T20:14:29.740Z,53.452,169.871,24.8,7.1,mw,,,,0.9,us,usp0004gkj,2016-11-10T00:51:10.434Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,,reviewed,us,hrv
1991-04-05T04:19:49.520Z,-5.982,-77.094,19.8,7.1,mw,,,,1,us,usp0004pyn,2020-01-03T15:05:22.419Z,"northern Peru",earthquake,,,,,reviewed,us,par
1992-05-17T09:49:19.110Z,7.239,126.645,32.8,7.1,mw,,,,1.2,us,usp00057gu,2020-01-03T17:40:08.602Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,hrv
1993-03-06T03:05:49.870Z,-10.972,164.181,20.4,7.1,mwb,,,,1.2,us,usp0005p26,2016-11-10T00:27:58.759Z,"Santa Cruz Islands region",earthquake,,,,,reviewed,us,us
1994-11-14T19:15:30.660Z,13.525,121.067,31.5,7.1,mw,,,,1.1,us,usp0006nn2,2017-04-26T17:49:42.681Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
1995-02-05T22:51:05.140Z,-37.759,178.752,21.1,7.1,mw,,,,1,us,usp0006sef,2020-01-03T19:48:57.928Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,reviewed,us,hrv
1995-05-05T03:53:45.050Z,12.626,125.297,16,7.1,mw,,,,0.9,us,usp0006ww5,2020-01-03T20:06:17.808Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-05-27T13:03:52.650Z,52.629,142.827,11,7.1,mwb,,,,0.9,us,usp0006y50,2017-04-26T17:50:30.208Z,"Sakhalin, Russia",earthquake,,,,,reviewed,us,us
1995-08-23T07:06:02.760Z,18.856,145.218,594.9,7.1,mwb,,,,0.9,us,usp00072a1,2016-11-10T00:43:45.580Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1995-10-18T10:37:26.380Z,27.929,130.175,28.4,7.1,mw,,,,1.2,us,usp00075bd,2020-01-03T20:35:47.641Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,hrv
1995-12-25T04:43:24.460Z,-6.903,129.151,141.9,7.1,mw,,,,1,us,usp00079k5,2020-01-03T20:44:16.068Z,"Banda Sea",earthquake,,,,,reviewed,us,hrv
1996-02-25T03:08:15.870Z,15.978,-98.07,21.1,7.1,mw,,,,1.2,us,usp0007dv6,2017-04-26T17:51:42.850Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,us,hrv
1996-06-11T18:22:55.730Z,12.614,125.154,33,7.1,mwc,,,,0.9,us,usp0007jkw,2020-01-03T21:06:24.190Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1997-01-23T02:15:22.970Z,-21.999,-65.719,276.2,7.1,mwc,,,,0.94,us,usp0007w7v,2016-11-10T00:24:27.843Z,"Potosi, Bolivia",earthquake,,,,,reviewed,us,hrv
1997-02-27T21:08:02.360Z,29.976,68.208,33,7.1,mwc,,,,1.17,us,usp0007xx2,2020-01-03T21:44:13.777Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
1997-05-25T23:22:33.190Z,-32.115,179.791,332.7,7.1,mwc,,,,1.16,us,usp00082uf,2016-11-09T03:12:03.900Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,hrv
1997-10-15T01:03:33.460Z,-30.933,-71.22,58,7.1,mwc,,,,1.05,us,usp000892b,2020-01-03T22:10:19.411Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,hrv
1998-01-30T12:16:08.690Z,-23.913,-70.207,42,7.1,mwc,,,,1.11,us,usp0008f7c,2020-01-03T22:24:10.130Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,hrv
1998-08-20T06:40:55.820Z,28.932,139.329,440.5,7.1,mwb,,,,0.92,us,usp0008tje,2016-11-10T00:43:29.483Z,"Bonin Islands, Japan region",earthquake,,2.6,,,reviewed,us,us
1999-03-04T08:52:01.900Z,5.397,121.937,33,7.1,mwc,,,,1.17,us,usp00093u0,2020-01-03T23:05:21.017Z,"Sulu Archipelago, Philippines",earthquake,,,,,reviewed,us,hrv
1999-04-08T13:10:34.080Z,43.607,130.35,565.7,7.1,mwc,,,,0.84,us,usp00095z9,2020-01-03T23:10:29.809Z,"Jilin-Heilongjiang border region, China",earthquake,,,,,reviewed,us,hrv
1999-05-10T20:33:02.090Z,-5.159,150.88,138,7.1,mwb,,,,0.93,us,usp00097rj,2020-01-03T23:13:05.350Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1999-05-16T00:51:20.460Z,-4.751,152.486,73.7,7.1,mwc,,,,0.95,us,usp000982a,2020-01-03T23:14:15.737Z,"New Britain region, Papua New Guinea",earthquake,,2.2,,,reviewed,us,hrv
2010-08-12T11:54:15.580Z,-1.266,-77.306,206.7,7.1,mwc,672,12.4,,0.87,us,usp000hj05,2020-01-04T08:15:00.588Z,"Ecuador",earthquake,,,,,reviewed,us,us
2011-08-20T18:19:23.550Z,-18.311,168.218,28,7.1,mww,564,12.3,,1.07,us,usp000j6rj,2020-01-04T09:18:59.082Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1916-01-13T06:18:35.000Z,-3.196,135.731,25,7.1,mw,,,,,iscgem,iscgem913749,2020-01-02T21:01:51.605Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1921-10-15T04:58:19.000Z,-12.745,166.868,35,7.1,mw,,,,,iscgem,iscgem912341,2020-01-02T20:38:30.110Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1922-09-01T19:16:07.000Z,24.33,121.842,20,7.1,mw,,,,,iscgem,iscgem911999,2020-01-02T20:31:22.205Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1924-03-04T10:07:53.000Z,9.791,-83.915,15,7.1,mw,,,,,iscgem,iscgem910853,2020-01-02T20:06:48.406Z,"Costa Rica",earthquake,,,,,automatic,iscgem,iscgem
1924-05-04T16:51:50.000Z,-21.246,-178.755,535,7.1,mw,,,,,iscgem,iscgem910936,2015-05-13T18:52:42.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1924-07-24T04:55:19.000Z,-49.522,158.911,15,7.1,mw,,,,,iscgem,iscgem911040,2015-05-13T18:52:42.000Z,"north of Macquarie Island",earthquake,,,,,automatic,iscgem,iscgem
1924-08-30T03:04:59.000Z,8.963,126.893,15,7.1,mw,,,,,iscgem,iscgem911077,2020-01-02T20:11:53.188Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1925-04-11T10:42:06.000Z,-34.646,58.358,10,7.1,mw,,,,,iscgem,iscgem910440,2015-05-13T18:52:42.000Z,"South Indian Ocean",earthquake,,,,,automatic,iscgem,iscgem
1925-05-03T17:21:47.000Z,1.19,126.304,15,7.1,mw,,,,,iscgem,iscgem910473,2015-05-13T18:52:42.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1926-09-10T10:34:27.000Z,-9.156,110.617,35,7.1,mw,,,,,iscgem,iscgem910100,2020-01-02T19:52:22.083Z,"south of Java, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1926-09-16T17:59:12.000Z,-9.504,159.451,15,7.1,mw,,,,,iscgem,iscgem910107,2020-01-02T19:53:10.795Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1927-01-24T01:05:47.000Z,-18.313,167.64,30,7.1,mw,,,,,iscgem,iscgem909067,2020-01-02T19:36:40.230Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1927-03-03T01:05:10.000Z,-6.718,122.094,15,7.1,mw,,,,,iscgem,iscgem909124,2020-01-02T19:38:36.918Z,"Flores Sea",earthquake,,,,,automatic,iscgem,iscgem
1927-08-10T11:36:12.000Z,-0.56,131.764,15,7.1,mw,,,,,iscgem,iscgem909442,2020-01-02T19:41:33.908Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1928-04-14T09:00:00.000Z,42.329,25.717,10,7.1,mw,,,,,iscgem,iscgem908596,2020-01-02T19:28:02.852Z,"Bulgaria",earthquake,,,,,automatic,iscgem,iscgem
1928-04-18T19:22:56.000Z,42.356,25.109,15,7.1,mw,,,,,iscgem,iscgem908608,2020-01-02T19:28:41.476Z,"Bulgaria",earthquake,,,,,automatic,iscgem,iscgem
1932-05-21T10:10:04.000Z,13.175,-88.07,15,7.1,mw,,,,,iscgem,iscgem906153,2020-01-02T18:44:14.315Z,"El Salvador",earthquake,,,,,automatic,iscgem,iscgem
1933-01-21T19:21:13.000Z,-33.921,57.698,10,7.1,mw,,,,,iscgem,iscgem905360,2015-05-13T18:52:43.000Z,"Southwest Indian Ridge",earthquake,,,,,automatic,iscgem,iscgem
1934-02-28T14:21:49.000Z,-5.444,150.706,15,7.1,mw,,,,,iscgem,iscgem904819,2020-01-02T18:22:02.665Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1934-04-15T22:15:22.000Z,7.681,126.676,35,7.1,mw,,,,,iscgem,iscgem904890,2020-01-02T18:25:05.375Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1936-02-15T12:46:59.000Z,-4.408,133.187,15,7.1,mw,,,,,iscgem,iscgem903478,2019-12-29T21:55:48.642Z,"near the south coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1936-08-22T06:51:35.000Z,21.991,121.214,15,7.1,mw,,,,,iscgemsup,iscgemsup903796,2020-01-02T23:02:37.864Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1938-10-19T04:13:30.000Z,49.114,89.707,10,7.1,mw,,,,,iscgem,iscgem902718,2019-12-29T21:38:53.011Z,"Russia-Mongolia border region",earthquake,,,,,automatic,iscgem,iscgem
1939-09-08T12:04:47.000Z,51.035,174.97,15,7.1,mw,,,,,iscgem,iscgem902140,2015-05-13T18:52:44.000Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1943-04-01T14:18:17.000Z,-6.389,105.48,35,7.1,mw,,,,,iscgemsup,iscgemsup899784,2020-01-02T22:59:47.047Z,"Sunda Strait, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1954-03-31T18:25:50.000Z,12.185,58,15,7.1,mw,,,,,iscgem,iscgem890491,2015-05-13T18:52:48.000Z,"Owen Fracture Zone region",earthquake,,,,,automatic,iscgem,iscgem
1955-04-14T01:29:04.000Z,29.957,101.759,10,7.1,mw,,,,,iscgem,iscgem889422,2019-12-29T16:44:58.100Z,"western Sichuan, China",earthquake,,,,,automatic,iscgem,iscgem
1956-10-24T14:42:18.000Z,11.682,-86.556,35,7.1,mw,,,,,iscgem,iscgem888827,2019-12-28T22:50:29.121Z,"near the coast of Nicaragua",earthquake,,,,,automatic,iscgem,iscgem
1957-03-11T09:58:52.000Z,52.691,-169.191,35,7.1,mw,,,,,iscgem,iscgem886098,2019-05-09T21:13:31.889Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-03-12T11:45:00.000Z,51.481,-177.243,20,7.1,mw,,,,,iscgem,iscgem886120,2019-05-09T21:37:05.018Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-03-14T14:47:50.000Z,51.196,-176.733,25,7.1,mw,,,,,iscgem,iscgem886155,2019-05-09T21:48:47.920Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-03-22T14:21:15.000Z,53.778,-165.771,46.6,7.1,mw,,,,,iscgem,iscgem886230,2019-12-28T22:00:56.605Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-04-14T19:18:04.000Z,-15.02,-173.381,20,7.1,mw,,,,,iscgem,iscgem886391,2015-05-13T18:52:51.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1957-04-24T19:10:13.000Z,36.493,28.829,35,7.1,mw,,,,,iscgem,iscgem886445,2019-12-28T22:04:43.219Z,"Dodecanese Islands, Greece",earthquake,,,,,automatic,iscgem,iscgem
1960-05-22T10:30:44.000Z,-37.775,-73.017,25,7.1,mw,,,,,iscgem,iscgem879127,2019-12-28T19:07:53.368Z,"Bio-Bio, Chile",earthquake,,,,,automatic,iscgem,iscgem
1961-08-11T15:51:36.000Z,43.056,145.101,43.9,7.1,mw,,,,,iscgem,iscgem877175,2019-12-28T18:54:38.292Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1961-09-08T11:26:32.000Z,-56.332,-27.345,100.9,7.1,mw,,,,,iscgem,iscgem877339,2015-05-13T18:52:55.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1962-02-14T06:36:05.000Z,-37.845,-72.885,30,7.1,mw,,,,,iscgem,iscgem17291428,2019-12-23T20:34:31.018Z,"Araucania, Chile",earthquake,,,,,automatic,iscgem,iscgem
1962-04-23T05:58:13.000Z,42.506,143.734,60,7.1,mw,,,,,iscgem,iscgem874610,2019-12-28T18:29:40.926Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1964-09-15T15:29:38.000Z,8.855,93.101,70,7.1,mw,,,,,iscgemsup,iscgemsup864419,2017-04-13T21:40:40.542Z,"Nicobar Islands, India region",earthquake,,,,,automatic,iscgem,iscgem
1966-12-31T22:15:19.000Z,-12.326,166.491,35,7.1,mw,,,,,iscgem,iscgem841184,2019-12-28T00:16:42.326Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1967-10-15T08:00:52.000Z,11.925,-85.872,160.4,7.1,mw,,,,,iscgem,iscgem830329,2019-12-27T23:54:54.994Z,"Nicaragua",earthquake,,,,,automatic,iscgem,iscgem
1968-02-26T10:50:19.000Z,22.733,121.368,25,7.1,mw,,,,,iscgem,iscgem826743,2019-12-27T23:47:39.150Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1970-02-28T10:52:33.000Z,52.487,-174.915,164.1,7.1,mw,,,,,iscgem,iscgem799531,2019-05-20T22:39:30.314Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1970-05-27T12:05:07.000Z,27.236,140.23,390,7.1,mw,,,,,iscgem,iscgem796043,2015-05-13T18:53:04.000Z,"Bonin Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1971-01-03T17:35:41.000Z,-55.918,-2.668,15,7.1,mw,,,,,iscgem,iscgem787884,2015-05-13T18:53:04.000Z,"southern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1971-11-21T05:57:12.000Z,-11.857,166.557,113.1,7.1,mw,,,,,iscgem,iscgem778697,2019-12-23T21:31:42.452Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1972-01-25T03:41:24.000Z,23.107,121.974,25,7.1,mw,,,,,iscgem,iscgem777209,2019-12-23T21:27:51.348Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
2012-03-25T22:37:06.000Z,-35.2,-72.217,40.7,7.1,mww,553,15.2,,,us,usp000jgsw,2017-11-14T14:41:30.791Z,"Maule, Chile",earthquake,,,,,reviewed,guc,us
2006-12-26T12:26:21.140Z,21.799,120.547,10,7.1,mwb,744,29.1,,1,us,usp000f114,2020-01-04T05:00:22.389Z,"Taiwan region",earthquake,,,,,reviewed,us,us
2009-08-09T10:55:55.110Z,33.167,137.944,292,7.1,mwc,447,14.2,,0.91,us,usp000h04j,2020-01-04T07:04:42.566Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-10-23T10:41:23.250Z,38.721,43.508,18,7.1,mww,693,19.7,,0.93,us,usp000j9rr,2018-10-17T20:35:22.236Z,"eastern Turkey",earthquake,,,,,reviewed,us,us
2012-12-10T16:53:08.770Z,-6.533,129.825,155,7.1,mww,517,8.7,,0.95,us,usp000jwt8,2020-01-04T10:00:32.856Z,"Banda Sea",earthquake,,,,,reviewed,us,us
2011-12-14T05:04:58.630Z,-7.551,146.809,135,7.1,mww,485,10.6,,0.78,us,usp000jc5z,2020-01-04T09:35:05.521Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-02-02T13:34:40.650Z,-17.827,167.133,23,7.1,mww,573,12,,1.07,us,usp000jeag,2017-11-14T14:37:44.674Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2007-03-25T00:40:01.610Z,-20.617,169.357,34,7.1,mwb,426,25.3,,1,us,usp000f7b4,2020-01-04T05:10:46.670Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2005-02-05T12:23:18.940Z,5.293,123.337,525,7.1,mwc,640,26.4,,1.14,us,usp000dfj2,2020-01-04T03:42:56.151Z,"Celebes Sea",earthquake,,,,,reviewed,us,hrv
2010-01-03T22:36:25.640Z,-8.783,157.354,10,7.1,mwc,377,15,,1.09,us,usp000h5np,2020-01-04T07:27:37.939Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
1968-08-31T10:47:43.000Z,34.158,59.083,10,7.1,mw,,,,,iscgem,iscgem818488,2017-04-26T17:23:19.217Z,"northeastern Iran",earthquake,,,,,automatic,iscgem,iscgem
1970-01-04T17:00:41.000Z,24.185,102.543,11.3,7.1,mw,,,,,iscgem,iscgem799712,2017-04-26T17:23:21.889Z,"Yunnan, China",earthquake,,,,,automatic,iscgem,iscgem
1971-08-02T07:24:58.000Z,41.415,143.416,54.8,7.1,mw,,,,,iscgem,iscgem780829,2019-12-23T21:40:34.183Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1972-05-22T20:45:57.000Z,-17.76,-175.066,222.1,7.1,mw,,,,,iscgem,iscgem773729,2015-05-13T18:53:06.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1929-02-22T20:41:51.000Z,10.684,-41.984,10,7.1,mw,,,,,iscgem,iscgem907911,2015-05-13T18:52:42.000Z,"northern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1938-05-23T08:21:51.000Z,18,120.045,15,7.1,mw,,,,,iscgem,iscgem902499,2019-12-29T21:33:02.992Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1957-06-22T23:50:35.000Z,-1.723,136.592,59.1,7.1,mw,,,,,iscgem,iscgem886739,2019-12-28T22:10:11.491Z,"Biak region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1948-05-14T22:31:49.000Z,54.61,-161.19,25,7.1,mw,,,,,iscgem,iscgem897327,2019-12-29T20:17:56.680Z,"Alaska Peninsula",earthquake,,,,,automatic,iscgem,iscgem
1928-06-29T22:49:43.000Z,-15.651,170.959,15,7.1,mw,,,,,iscgem,iscgem908762,2015-05-13T18:52:42.000Z,"Vanuatu region",earthquake,,,,,automatic,iscgem,iscgem
1934-11-30T02:05:16.000Z,18.499,-105.276,15,7.1,mw,,,,,iscgem,iscgem905294,2020-01-02T18:32:19.776Z,"offshore Jalisco, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1950-05-26T01:17:14.000Z,-20.253,169.723,50,7.1,mw,,,,,iscgem,iscgem895457,2019-12-29T19:33:20.752Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1962-05-15T05:23:49.000Z,-7.351,128.218,30.2,7.1,mw,,,,,iscgem,iscgem874743,2019-12-28T18:31:10.162Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1953-11-04T03:49:13.000Z,-13.082,166.464,35,7.1,mw,,,,,iscgem,iscgem892130,2019-12-29T17:52:27.178Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1937-08-11T00:55:56.000Z,-6.538,116.479,610,7.1,mw,,,,,iscgem,iscgem903200,2019-12-29T21:48:49.926Z,"Bali Sea",earthquake,,,,,automatic,iscgem,iscgem
1918-12-02T09:47:34.000Z,11.391,-43.549,10,7.1,mw,,,,,iscgem,iscgem913359,2015-05-13T18:52:41.000Z,"northern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1948-05-25T07:11:34.000Z,30.166,100.423,55,7.1,mw,,,,,iscgem,iscgem897351,2019-12-29T20:18:51.691Z,"western Sichuan, China",earthquake,,,,,automatic,iscgem,iscgem
1930-05-06T22:34:26.000Z,38.087,44.781,15,7.1,mw,,,,,iscgem,iscgem907354,2020-01-02T19:07:31.256Z,"Turkey-Iran border region",earthquake,,,,,automatic,iscgem,iscgem
1944-03-09T22:12:58.000Z,43.29,83.892,10,7.1,mw,,,,,iscgem,iscgem899329,2019-12-29T20:45:30.471Z,"northern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1949-12-29T03:03:56.000Z,17.429,121.485,15,7.1,mw,,,,,iscgem,iscgem897130,2019-12-29T20:14:11.592Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1950-12-14T14:15:54.000Z,16.739,-98.482,35,7.1,mw,,,,,iscgem,iscgem896193,2019-12-29T20:03:16.259Z,"Guerrero, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1951-04-14T13:33:02.000Z,61.214,136.593,10,7.1,mw,,,,,iscgem,iscgem894262,2019-12-29T18:39:51.918Z,"southeastern Sakha, Russia",earthquake,,,,,automatic,iscgem,iscgem
1909-03-13T14:29:00.000Z,35.407,142.29,15,7.1,mw,,,,,iscgem,iscgem16958018,2019-12-23T20:22:22.467Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1950-08-14T22:51:26.000Z,-27.507,-62.838,610,7.1,mw,,,,,iscgem,iscgem895680,2015-05-13T18:52:45.000Z,"Santiago Del Estero, Argentina",earthquake,,,,,automatic,iscgem,iscgem
1958-04-07T15:30:45.000Z,65.915,-156.343,15,7.1,mw,,,,,iscgem,iscgem884131,2019-12-28T21:35:15.794Z,"northern Alaska",earthquake,,,,,automatic,iscgem,iscgem
1960-01-15T09:30:21.000Z,-15.008,-74.867,65,7.1,mw,,,,,iscgem,iscgem878016,2019-12-28T18:59:32.620Z,"near the coast of southern Peru",earthquake,,,,,automatic,iscgem,iscgem
1949-07-02T19:57:14.000Z,16.575,147.45,15,7.1,mw,,,,,iscgem,iscgem896626,2015-05-13T18:52:45.000Z,"Mariana Islands region",earthquake,,,,,automatic,iscgem,iscgem
1937-06-21T15:13:04.000Z,-8.335,-79.741,30,7.1,mw,,,,,iscgem,iscgem903121,2019-12-29T21:46:04.811Z,"near the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1944-11-16T12:11:02.000Z,-11.936,166.251,35,7.1,mw,,,,,iscgem,iscgem899619,2019-12-29T20:49:31.685Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
